REF_DATE,GEO,Products,UOM,VALUE,Avg_CPI,Avg_CPI_Gas,day,month,year,ProductsUOM,Meat_Category
2017-02-01,Manitoba,Chicken breasts,Dollars,12.5,1.8,153.7,1,2,2017, per kilogram,Chicken
2017-02-01,Manitoba,Chicken thigh,Dollars,8.98,1.8,153.7,1,2,2017, per kilogram,Chicken
2017-02-01,Manitoba,Chicken drumsticks,Dollars,5.78,1.8,153.7,1,2,2017, per kilogram,Chicken
2017-02-01,Manitoba,Bacon,Dollars,6.23,1.8,153.7,1,2,2017, 500 grams,Bacon
2017-02-01,Saskatchewan,Beef stewing cuts,Dollars,12.3,1.8,153.7,1,2,2017, per kilogram,Beef
2017-02-01,Saskatchewan,Beef striploin cuts,Dollars,21.68,1.8,153.7,1,2,2017, per kilogram,Beef
2017-02-01,Saskatchewan,Beef top sirloin cuts,Dollars,14.56,1.8,153.7,1,2,2017, per kilogram,Beef
2017-02-01,Saskatchewan,Beef rib cuts,Dollars,18.16,1.8,153.7,1,2,2017, per kilogram,Beef
2017-02-01,Saskatchewan,Ground beef,Dollars,8.63,1.8,153.7,1,2,2017, per kilogram,Beef
2017-02-01,Saskatchewan,Pork loin cuts,Dollars,9.23,1.8,153.7,1,2,2017, per kilogram,Pork
2017-02-01,Saskatchewan,Pork rib cuts,Dollars,6.89,1.8,153.7,1,2,2017, per kilogram,Pork
2017-02-01,Saskatchewan,Pork shoulder cuts,Dollars,6.5,1.8,153.7,1,2,2017, per kilogram,Pork
2017-02-01,Saskatchewan,Whole chicken,Dollars,5.18,1.8,153.7,1,2,2017, per kilogram,Chicken
2017-02-01,Saskatchewan,Chicken breasts,Dollars,12.74,1.8,153.7,1,2,2017, per kilogram,Chicken
2017-02-01,Saskatchewan,Chicken thigh,Dollars,8.58,1.8,153.7,1,2,2017, per kilogram,Chicken
2017-02-01,Saskatchewan,Chicken drumsticks,Dollars,5.81,1.8,153.7,1,2,2017, per kilogram,Chicken
2017-02-01,Saskatchewan,Bacon,Dollars,5.88,1.8,153.7,1,2,2017, 500 grams,Bacon
2017-02-01,Alberta,Beef stewing cuts,Dollars,12.58,1.8,153.7,1,2,2017, per kilogram,Beef
2017-02-01,Alberta,Beef striploin cuts,Dollars,24.06,1.8,153.7,1,2,2017, per kilogram,Beef
2017-02-01,Alberta,Beef top sirloin cuts,Dollars,14.51,1.8,153.7,1,2,2017, per kilogram,Beef
2017-02-01,Alberta,Beef rib cuts,Dollars,18.87,1.8,153.7,1,2,2017, per kilogram,Beef
2017-02-01,Alberta,Ground beef,Dollars,9.5,1.8,153.7,1,2,2017, per kilogram,Beef
2017-02-01,Alberta,Pork loin cuts,Dollars,9.88,1.8,153.7,1,2,2017, per kilogram,Pork
2017-02-01,Alberta,Pork rib cuts,Dollars,7.27,1.8,153.7,1,2,2017, per kilogram,Pork
2017-02-01,Alberta,Pork shoulder cuts,Dollars,6.42,1.8,153.7,1,2,2017, per kilogram,Pork
2017-02-01,Alberta,Whole chicken,Dollars,5.11,1.8,153.7,1,2,2017, per kilogram,Chicken
2017-02-01,Alberta,Chicken breasts,Dollars,12.75,1.8,153.7,1,2,2017, per kilogram,Chicken
2017-02-01,Alberta,Chicken thigh,Dollars,9.29,1.8,153.7,1,2,2017, per kilogram,Chicken
2017-02-01,Alberta,Chicken drumsticks,Dollars,5.71,1.8,153.7,1,2,2017, per kilogram,Chicken
2017-02-01,Alberta,Bacon,Dollars,6.38,1.8,153.7,1,2,2017, 500 grams,Bacon
2017-02-01,British Columbia,Beef stewing cuts,Dollars,12.36,1.8,153.7,1,2,2017, per kilogram,Beef
2017-02-01,British Columbia,Beef striploin cuts,Dollars,23.58,1.8,153.7,1,2,2017, per kilogram,Beef
2017-02-01,British Columbia,Beef top sirloin cuts,Dollars,14.52,1.8,153.7,1,2,2017, per kilogram,Beef
2017-02-01,British Columbia,Beef rib cuts,Dollars,19.42,1.8,153.7,1,2,2017, per kilogram,Beef
2017-02-01,British Columbia,Ground beef,Dollars,9.29,1.8,153.7,1,2,2017, per kilogram,Beef
2017-02-01,British Columbia,Pork loin cuts,Dollars,9.75,1.8,153.7,1,2,2017, per kilogram,Pork
2017-02-01,British Columbia,Pork rib cuts,Dollars,7.05,1.8,153.7,1,2,2017, per kilogram,Pork
2017-02-01,British Columbia,Pork shoulder cuts,Dollars,6.96,1.8,153.7,1,2,2017, per kilogram,Pork
2017-02-01,British Columbia,Whole chicken,Dollars,5.29,1.8,153.7,1,2,2017, per kilogram,Chicken
2017-02-01,British Columbia,Chicken breasts,Dollars,12.98,1.8,153.7,1,2,2017, per kilogram,Chicken
2017-02-01,British Columbia,Chicken thigh,Dollars,9.61,1.8,153.7,1,2,2017, per kilogram,Chicken
2017-02-01,British Columbia,Chicken drumsticks,Dollars,5.83,1.8,153.7,1,2,2017, per kilogram,Chicken
2017-02-01,British Columbia,Bacon,Dollars,6.12,1.8,153.7,1,2,2017, 500 grams,Bacon
2017-03-01,Canada,Beef stewing cuts,Dollars,13.51,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Canada,Beef striploin cuts,Dollars,23.23,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Canada,Beef top sirloin cuts,Dollars,13.96,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Canada,Beef rib cuts,Dollars,22.95,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Canada,Ground beef,Dollars,9.34,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Canada,Pork loin cuts,Dollars,7.26,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Canada,Pork rib cuts,Dollars,7.31,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Canada,Pork shoulder cuts,Dollars,5.7,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Canada,Whole chicken,Dollars,5.45,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Canada,Chicken breasts,Dollars,11.19,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Canada,Chicken thigh,Dollars,8.59,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Canada,Chicken drumsticks,Dollars,5.62,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Canada,Bacon,Dollars,5.74,1.7,152.0,1,3,2017, 500 grams,Bacon
2017-03-01,Newfoundland and Labrador,Beef stewing cuts,Dollars,14.07,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Newfoundland and Labrador,Beef striploin cuts,Dollars,18.49,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Newfoundland and Labrador,Beef top sirloin cuts,Dollars,15.8,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Newfoundland and Labrador,Beef rib cuts,Dollars,25.12,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Newfoundland and Labrador,Ground beef,Dollars,8.12,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Newfoundland and Labrador,Pork loin cuts,Dollars,6.67,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Newfoundland and Labrador,Pork rib cuts,Dollars,6.33,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Newfoundland and Labrador,Pork shoulder cuts,Dollars,4.91,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Newfoundland and Labrador,Whole chicken,Dollars,5.2,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Newfoundland and Labrador,Chicken breasts,Dollars,12.37,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Newfoundland and Labrador,Chicken thigh,Dollars,7.38,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Newfoundland and Labrador,Chicken drumsticks,Dollars,6.6,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Newfoundland and Labrador,Bacon,Dollars,5.94,1.7,152.0,1,3,2017, 500 grams,Bacon
2017-03-01,Prince Edward Island,Beef stewing cuts,Dollars,13.63,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Prince Edward Island,Beef striploin cuts,Dollars,23.83,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Prince Edward Island,Beef top sirloin cuts,Dollars,11.46,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Prince Edward Island,Beef rib cuts,Dollars,23.75,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Prince Edward Island,Ground beef,Dollars,7.69,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Prince Edward Island,Pork loin cuts,Dollars,5.9,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Prince Edward Island,Pork rib cuts,Dollars,5.28,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Prince Edward Island,Pork shoulder cuts,Dollars,4.01,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Prince Edward Island,Whole chicken,Dollars,4.77,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Prince Edward Island,Chicken breasts,Dollars,11.04,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Prince Edward Island,Chicken thigh,Dollars,8.03,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Prince Edward Island,Chicken drumsticks,Dollars,5.7,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Prince Edward Island,Bacon,Dollars,5.31,1.7,152.0,1,3,2017, 500 grams,Bacon
2017-03-01,Nova Scotia,Beef stewing cuts,Dollars,13.55,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Nova Scotia,Beef striploin cuts,Dollars,22.76,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Nova Scotia,Beef top sirloin cuts,Dollars,12.45,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Nova Scotia,Beef rib cuts,Dollars,23.48,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Nova Scotia,Ground beef,Dollars,7.58,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Nova Scotia,Pork loin cuts,Dollars,5.78,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Nova Scotia,Pork rib cuts,Dollars,5.66,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Nova Scotia,Pork shoulder cuts,Dollars,4.0,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Nova Scotia,Whole chicken,Dollars,4.76,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Nova Scotia,Chicken breasts,Dollars,11.33,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Nova Scotia,Chicken thigh,Dollars,8.33,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Nova Scotia,Chicken drumsticks,Dollars,5.58,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Nova Scotia,Bacon,Dollars,5.69,1.7,152.0,1,3,2017, 500 grams,Bacon
2017-03-01,New Brunswick,Beef stewing cuts,Dollars,13.83,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,New Brunswick,Beef striploin cuts,Dollars,23.49,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,New Brunswick,Beef top sirloin cuts,Dollars,12.18,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,New Brunswick,Beef rib cuts,Dollars,24.05,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,New Brunswick,Ground beef,Dollars,7.86,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,New Brunswick,Pork loin cuts,Dollars,5.7,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,New Brunswick,Pork rib cuts,Dollars,5.65,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,New Brunswick,Pork shoulder cuts,Dollars,3.92,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,New Brunswick,Whole chicken,Dollars,4.73,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,New Brunswick,Chicken breasts,Dollars,11.5,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,New Brunswick,Chicken thigh,Dollars,8.22,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,New Brunswick,Chicken drumsticks,Dollars,5.92,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,New Brunswick,Bacon,Dollars,5.69,1.7,152.0,1,3,2017, 500 grams,Bacon
2017-03-01,Quebec,Beef stewing cuts,Dollars,12.79,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Quebec,Beef striploin cuts,Dollars,23.05,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Quebec,Beef top sirloin cuts,Dollars,14.81,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Quebec,Beef rib cuts,Dollars,29.4,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Quebec,Ground beef,Dollars,10.57,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Quebec,Pork loin cuts,Dollars,7.44,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Quebec,Pork rib cuts,Dollars,8.23,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Quebec,Pork shoulder cuts,Dollars,5.7,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Quebec,Whole chicken,Dollars,6.29,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Quebec,Chicken breasts,Dollars,12.11,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Quebec,Chicken thigh,Dollars,9.42,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Quebec,Chicken drumsticks,Dollars,5.36,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Quebec,Bacon,Dollars,5.72,1.7,152.0,1,3,2017, 500 grams,Bacon
2017-03-01,Ontario,Beef stewing cuts,Dollars,14.01,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Ontario,Beef striploin cuts,Dollars,22.97,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Ontario,Beef top sirloin cuts,Dollars,16.62,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Ontario,Beef rib cuts,Dollars,22.36,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Ontario,Ground beef,Dollars,9.42,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Ontario,Pork loin cuts,Dollars,7.25,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Ontario,Pork rib cuts,Dollars,6.3,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Ontario,Pork shoulder cuts,Dollars,5.16,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Ontario,Whole chicken,Dollars,5.24,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Ontario,Chicken breasts,Dollars,10.4,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Ontario,Chicken thigh,Dollars,7.97,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Ontario,Chicken drumsticks,Dollars,5.41,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Ontario,Bacon,Dollars,5.34,1.7,152.0,1,3,2017, 500 grams,Bacon
2017-03-01,Manitoba,Beef stewing cuts,Dollars,12.93,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Manitoba,Beef striploin cuts,Dollars,24.96,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Manitoba,Beef top sirloin cuts,Dollars,12.72,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Manitoba,Beef rib cuts,Dollars,22.63,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Manitoba,Ground beef,Dollars,8.86,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Manitoba,Pork loin cuts,Dollars,7.59,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Manitoba,Pork rib cuts,Dollars,10.18,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Manitoba,Pork shoulder cuts,Dollars,6.47,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Manitoba,Whole chicken,Dollars,5.75,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Manitoba,Chicken breasts,Dollars,10.96,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Manitoba,Chicken thigh,Dollars,8.66,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Manitoba,Chicken drumsticks,Dollars,5.97,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Manitoba,Bacon,Dollars,6.48,1.7,152.0,1,3,2017, 500 grams,Bacon
2017-03-01,Saskatchewan,Beef stewing cuts,Dollars,12.99,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Saskatchewan,Beef striploin cuts,Dollars,22.26,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Saskatchewan,Beef top sirloin cuts,Dollars,12.77,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Saskatchewan,Beef rib cuts,Dollars,20.66,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Saskatchewan,Ground beef,Dollars,8.79,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Saskatchewan,Pork loin cuts,Dollars,7.37,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Saskatchewan,Pork rib cuts,Dollars,9.78,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Saskatchewan,Pork shoulder cuts,Dollars,6.68,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Saskatchewan,Whole chicken,Dollars,6.08,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Saskatchewan,Chicken breasts,Dollars,11.52,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Saskatchewan,Chicken thigh,Dollars,8.55,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Saskatchewan,Chicken drumsticks,Dollars,6.03,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Saskatchewan,Bacon,Dollars,5.97,1.7,152.0,1,3,2017, 500 grams,Bacon
2017-03-01,Alberta,Beef stewing cuts,Dollars,13.49,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Alberta,Beef striploin cuts,Dollars,25.12,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Alberta,Beef top sirloin cuts,Dollars,13.14,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Alberta,Beef rib cuts,Dollars,22.0,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Alberta,Ground beef,Dollars,9.37,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,Alberta,Pork loin cuts,Dollars,8.19,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Alberta,Pork rib cuts,Dollars,10.47,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Alberta,Pork shoulder cuts,Dollars,6.63,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,Alberta,Whole chicken,Dollars,6.07,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Alberta,Chicken breasts,Dollars,11.49,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Alberta,Chicken thigh,Dollars,9.15,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Alberta,Chicken drumsticks,Dollars,5.92,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,Alberta,Bacon,Dollars,6.48,1.7,152.0,1,3,2017, 500 grams,Bacon
2017-03-01,British Columbia,Beef stewing cuts,Dollars,13.14,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,British Columbia,Beef striploin cuts,Dollars,24.8,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,British Columbia,Beef top sirloin cuts,Dollars,13.45,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,British Columbia,Beef rib cuts,Dollars,21.57,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,British Columbia,Ground beef,Dollars,9.26,1.7,152.0,1,3,2017, per kilogram,Beef
2017-03-01,British Columbia,Pork loin cuts,Dollars,8.0,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,British Columbia,Pork rib cuts,Dollars,10.13,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,British Columbia,Pork shoulder cuts,Dollars,6.66,1.7,152.0,1,3,2017, per kilogram,Pork
2017-03-01,British Columbia,Whole chicken,Dollars,6.26,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,British Columbia,Chicken breasts,Dollars,11.59,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,British Columbia,Chicken thigh,Dollars,9.38,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,British Columbia,Chicken drumsticks,Dollars,6.13,1.7,152.0,1,3,2017, per kilogram,Chicken
2017-03-01,British Columbia,Bacon,Dollars,6.23,1.7,152.0,1,3,2017, 500 grams,Bacon
2017-04-01,Canada,Beef stewing cuts,Dollars,13.29,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Canada,Beef striploin cuts,Dollars,19.59,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Canada,Beef top sirloin cuts,Dollars,12.4,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Canada,Beef rib cuts,Dollars,17.47,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Canada,Ground beef,Dollars,9.79,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Canada,Pork loin cuts,Dollars,7.88,1.6,166.5,1,4,2017, per kilogram,Pork
2017-04-01,Canada,Pork rib cuts,Dollars,7.77,1.6,166.5,1,4,2017, per kilogram,Pork
2017-04-01,Canada,Pork shoulder cuts,Dollars,6.21,1.6,166.5,1,4,2017, per kilogram,Pork
2017-04-01,Canada,Whole chicken,Dollars,5.59,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Canada,Chicken breasts,Dollars,11.37,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Canada,Chicken thigh,Dollars,9.5,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Canada,Chicken drumsticks,Dollars,6.26,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Canada,Bacon,Dollars,5.57,1.6,166.5,1,4,2017, 500 grams,Bacon
2017-04-01,Newfoundland and Labrador,Beef stewing cuts,Dollars,13.1,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Newfoundland and Labrador,Beef striploin cuts,Dollars,26.41,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Newfoundland and Labrador,Beef top sirloin cuts,Dollars,15.96,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Newfoundland and Labrador,Beef rib cuts,Dollars,18.99,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Newfoundland and Labrador,Ground beef,Dollars,8.67,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Newfoundland and Labrador,Pork loin cuts,Dollars,6.49,1.6,166.5,1,4,2017, per kilogram,Pork
2017-04-01,Newfoundland and Labrador,Pork rib cuts,Dollars,7.08,1.6,166.5,1,4,2017, per kilogram,Pork
2017-04-01,Newfoundland and Labrador,Pork shoulder cuts,Dollars,5.17,1.6,166.5,1,4,2017, per kilogram,Pork
2017-04-01,Newfoundland and Labrador,Whole chicken,Dollars,5.9,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Newfoundland and Labrador,Chicken breasts,Dollars,12.96,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Newfoundland and Labrador,Chicken thigh,Dollars,7.66,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Newfoundland and Labrador,Chicken drumsticks,Dollars,6.95,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Newfoundland and Labrador,Bacon,Dollars,5.54,1.6,166.5,1,4,2017, 500 grams,Bacon
2017-04-01,Prince Edward Island,Beef stewing cuts,Dollars,12.58,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Prince Edward Island,Beef striploin cuts,Dollars,21.34,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Prince Edward Island,Beef top sirloin cuts,Dollars,16.28,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Prince Edward Island,Beef rib cuts,Dollars,23.0,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Prince Edward Island,Ground beef,Dollars,8.98,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Prince Edward Island,Pork loin cuts,Dollars,5.65,1.6,166.5,1,4,2017, per kilogram,Pork
2017-04-01,Prince Edward Island,Pork rib cuts,Dollars,7.25,1.6,166.5,1,4,2017, per kilogram,Pork
2017-04-01,Prince Edward Island,Pork shoulder cuts,Dollars,4.56,1.6,166.5,1,4,2017, per kilogram,Pork
2017-04-01,Prince Edward Island,Whole chicken,Dollars,4.81,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Prince Edward Island,Chicken breasts,Dollars,9.45,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Prince Edward Island,Chicken thigh,Dollars,8.12,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Prince Edward Island,Chicken drumsticks,Dollars,7.11,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Prince Edward Island,Bacon,Dollars,5.28,1.6,166.5,1,4,2017, 500 grams,Bacon
2017-04-01,Nova Scotia,Beef stewing cuts,Dollars,12.26,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Nova Scotia,Beef striploin cuts,Dollars,21.33,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Nova Scotia,Beef top sirloin cuts,Dollars,16.22,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Nova Scotia,Beef rib cuts,Dollars,22.38,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Nova Scotia,Ground beef,Dollars,8.96,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,Nova Scotia,Pork loin cuts,Dollars,5.67,1.6,166.5,1,4,2017, per kilogram,Pork
2017-04-01,Nova Scotia,Pork rib cuts,Dollars,7.56,1.6,166.5,1,4,2017, per kilogram,Pork
2017-04-01,Nova Scotia,Pork shoulder cuts,Dollars,4.52,1.6,166.5,1,4,2017, per kilogram,Pork
2017-04-01,Nova Scotia,Whole chicken,Dollars,4.82,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Nova Scotia,Chicken breasts,Dollars,9.71,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Nova Scotia,Chicken thigh,Dollars,8.67,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Nova Scotia,Chicken drumsticks,Dollars,7.3,1.6,166.5,1,4,2017, per kilogram,Chicken
2017-04-01,Nova Scotia,Bacon,Dollars,5.29,1.6,166.5,1,4,2017, 500 grams,Bacon
2017-04-01,New Brunswick,Beef stewing cuts,Dollars,12.85,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,New Brunswick,Beef striploin cuts,Dollars,21.17,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,New Brunswick,Beef top sirloin cuts,Dollars,16.59,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,New Brunswick,Beef rib cuts,Dollars,22.17,1.6,166.5,1,4,2017, per kilogram,Beef
2017-04-01,New Brunswick,Ground beef,Dollars,9.12,1.6,166.5,1,4,2017, per kilogram,Beef
